Event,Time,Healthy People,Ill People,Recoverd people,RIP,
[sick],0.00022853659209825844,499,501,0,0, 
[sick],0.00030595791861530794,498,502,0,0, 
[sick],0.0004257494633716386,497,503,0,0, 
[sick],0.0004395582931085394,496,504,0,0, 
[sick],0.0004648144912232532,495,505,0,0, 
[sick],0.0004935607140918678,494,506,0,0, 
[sick],0.0005182401575826744,493,507,0,0, 
[sick],0.0005962191179977018,492,508,0,0, 
[sick],0.0005988313324206288,491,509,0,0, 
[sick],0.0006216075085497103,490,510,0,0, 
[sick],0.0007227365280609073,489,511,0,0, 
[sick],0.0009295479116033207,488,512,0,0, 
[sick],0.0015518165318603601,487,513,0,0, 
[sick],0.0016488588754111637,486,514,0,0, 
[sick],0.001742891429980219,485,515,0,0, 
[sick],0.0019904822539357136,484,516,0,0, 
[sick],0.0020727222835233783,483,517,0,0, 
[sick],0.0020996149516404636,482,518,0,0, 
[sick],0.002225928751626126,481,519,0,0, 
[sick],0.0022415885643902946,480,520,0,0, 
[sick],0.0022982515321423405,479,521,0,0, 
[sick],0.0027715578839631622,478,522,0,0, 
[sick],0.003193912165453024,477,523,0,0, 
[sick],0.003248716110137923,476,524,0,0, 
[sick],0.003547812524864618,475,525,0,0, 
[sick],0.003806881916535179,474,526,0,0, 
[sick],0.0038245478253347075,473,527,0,0, 
[sick],0.004176984130758519,472,528,0,0, 
[sick],0.004241626910316279,471,529,0,0, 
[sick],0.004316126453601067,470,530,0,0, 
[sick],0.004679782485270296,469,531,0,0, 
[sick],0.00493161558037771,468,532,0,0, 
[sick],0.005464808267483467,467,533,0,0, 
[sick],0.0058326664802801865,466,534,0,0, 
[sick],0.005897788736343635,465,535,0,0, 
[sick],0.0060048489019118596,464,536,0,0, 
[sick],0.006596486565111023,463,537,0,0, 
[sick],0.00689985409284427,462,538,0,0, 
[sick],0.007047671933394822,461,539,0,0, 
[sick],0.007358261876540947,460,540,0,0, 
[sick],0.007499791366574063,459,541,0,0, 
[sick],0.007584277964335803,458,542,0,0, 
[sick],0.007617189025207328,457,543,0,0, 
[sick],0.007856921657558453,456,544,0,0, 
[sick],0.007878846530284688,455,545,0,0, 
[sick],0.008054838585764737,454,546,0,0, 
[sick],0.008304587891034693,453,547,0,0, 
[sick],0.008370633880740743,452,548,0,0, 
[sick],0.008421585878784348,451,549,0,0, 
[sick],0.008635506740732863,450,550,0,0, 
[sick],0.008709236375014733,449,551,0,0, 
[sick],0.008803184553038412,448,552,0,0, 
[sick],0.008884392211940985,447,553,0,0, 
[sick],0.00891365632854874,446,554,0,0, 
