Event,Time,Healthy People,Ill People,Recoverd people,RIP,
[heal/dead],27.68440836186771,667,298,348,35, 
[heal/dead],27.74114767879244,668,297,349,35, 
[heal/dead],27.79961522849791,669,296,350,35, 
[heal/dead],27.856150955303363,669,295,350,36, 
[heal/dead],27.91503188657203,670,294,351,36, 
[sick],27.916950583365455,669,295,351,36, 
[heal/dead],27.974722829131807,669,294,351,37, 
[sick],28.03145290762703,668,295,351,37, 
[sick],28.049897512864394,667,296,351,37, 
[sick],28.054118023626856,666,297,351,37, 
[heal/dead],28.11175209550399,667,296,352,37, 
[heal/dead],28.169848139480465,668,295,353,37, 
[heal/dead],28.227090301561525,668,294,353,38, 
[heal/dead],28.285307211267533,668,293,353,39, 
[heal/dead],28.342142010566917,669,292,353,39, 
[sick],28.346317209209662,668,293,353,39, 
[heal/dead],28.403712996053475,669,292,354,39, 
[heal/dead],28.460447793347463,670,291,355,39, 
[heal/dead],28.517248459263218,670,290,355,40, 
[heal/dead],28.574465902430937,671,289,356,40, 
[sick],28.588139603427106,670,290,356,40, 
[sick],28.643353056702,669,291,356,40, 
[heal/dead],28.700341630853167,670,290,357,40, 
[heal/dead],28.75755204239295,671,289,357,40, 
[sick],28.804442761221246,670,290,357,40, 
[heal/dead],28.86356324282891,671,289,358,40, 
[sick],28.91234631163794,670,290,358,40, 
[heal/dead],28.96944145850564,671,289,359,40, 
[heal/dead],29.027908904129006,672,288,360,40, 
[heal/dead],29.0863518488948,673,287,361,40, 
[heal/dead],29.144678079035437,674,286,362,40, 
[sick],29.185145081399305,673,287,362,40, 
[heal/dead],29.241648160849323,674,286,363,40, 
[heal/dead],29.299346268137263,675,285,364,40, 
[sick],29.324691036630202,674,286,364,40, 
[heal/dead],29.381471324230937,675,285,365,40, 
[sick],29.43557934403555,674,286,365,40, 
[heal/dead],29.492182876615185,675,285,366,40, 
[heal/dead],29.55235583094198,675,284,366,41, 
[sick],29.575093180970807,674,285,366,41, 
[heal/dead],29.632504901856116,675,284,366,41, 
[sick],29.64262732053766,674,285,366,41, 
[heal/dead],29.6992537802362,675,284,367,41, 
[heal/dead],29.75583781899493,676,283,368,41, 
[heal/dead],29.812569820535042,677,282,369,41, 
[heal/dead],29.871599051777782,678,281,370,41, 
[sick],29.88329577036241,677,282,370,41, 
[sick],29.93436901696675,676,283,370,41, 
[sick],29.94627965872818,675,284,370,41, 
[heal/dead],30.004387725856255,675,283,370,42, 
